Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.00786230433589837,DefaultEntity.17,Input@Server1,3.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.00786230433589837,DefaultEntity.17,Input@Server1,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.17' transferring from '[Node] Input@Server1' into object 'Server1'.
0.00786230433589837,DefaultEntity.17,Input@Server1,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.17' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.17' ending transfer into station 'Server1.InputBuffer'.
0.00786230433589837,DefaultEntity.17,Input@Server1,6.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.00786230433589837,DefaultEntity.17,Input@Server1,6.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.00786230433589837,DefaultEntity.17,Input@Server1,6.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' seized '1' capacity unit(s) of resource 'Server1'.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.17' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.00786230433589837,DefaultEntity.17,Path1,1.OnReachedEnd,[End],Process 'Path1.OnReachedEnd' execution ended.
0.00786230433589837,DefaultEntity.17,Input@Server1,3.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.00786230433589837,DefaultEntity.17,Server1,6.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.00786230433589837,DefaultEntity.17,Server1,6.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.17' ending transfer into station 'Server1.Processing'.
0.00786230433589837,DefaultEntity.17,Server1,6.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.00786230433589837,DefaultEntity.17,Server1,6.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.00786230433589837,DefaultEntity.17,Server1,6.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00351286918068413' Hours until time '0.0113751735165825' Hours.
0.00786230433589837,DefaultEntity.17,Server1,5.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.0078628650133967,DefaultEntity.16,Model,2.ServerDevice_Entered,[End],Process 'ServerDevice_Entered' execution ended.
0.0078628650133967,DefaultEntity.16,ServerDevice,4.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.16' transferring from '[Station] ServerDevice.InputBuffer' into station 'ServerDevice.Processing'.
0.0078628650133967,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[Begin],Process 'ServerDevice.OnEnteredProcessing' execution started.
0.0078628650133967,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.16' ending transfer into station 'ServerDevice.Processing'.
0.0078628650133967,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.0078628650133967,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.0078628650133967,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00371165883122437' Hours until time '0.0115745238446211' Hours.
0.0078628650133967,DefaultEntity.16,ServerDevice,4.OnEnteredInputBuffer,[End],Process 'ServerDevice.OnEnteredInputBuffer' execution ended.
0.00805555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00805555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00805555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.00833333333333333' Hours.
0.00833333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00833333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00833333333333333,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.00861111111111111' Hours.
0.00861111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00861111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00861111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.00888888888888889' Hours.
0.00888888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00888888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00888888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.00916666666666667' Hours.
0.00916666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00916666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00916666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.00944444444444444' Hours.
0.0093241175500403,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.0093241175500403,Source1,Source1,4.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.0093241175500403,Source1,Source1,4.OnEntityArrival,[Create] Entities,Creating '1' object(s) of entity type 'DefaultEntity' using creation method 'NewObject'.
0.0093241175500403,--,--,--,--,Object 'DefaultEntity.18' created.
0.0093241175500403,DefaultEntity.18,Source1,5.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.18' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.0093241175500403,Source1,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.0093241175500403,DefaultEntity.18,Source1,3.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.0093241175500403,DefaultEntity.18,Source1,3.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.18' ending transfer into station 'Source1.Processing'.
0.0093241175500403,DefaultEntity.18,Source1,3.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.18' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.0093241175500403,DefaultEntity.18,Source1,5.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.0093241175500403,DefaultEntity.18,Source1,4.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.0093241175500403,DefaultEntity.18,Source1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.18' ending transfer into station 'Source1.OutputBuffer'.
0.0093241175500403,DefaultEntity.18,Source1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.18' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.0093241175500403,DefaultEntity.18,Output@Source1,5.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.0093241175500403,DefaultEntity.18,Output@Source1,5.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.0093241175500403,DefaultEntity.18,Output@Source1,5.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.18' transferring from '[Node] Output@Source1' onto link 'Path1'.
0.0093241175500403,DefaultEntity.18,Path1,1.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0.0093241175500403,DefaultEntity.18,Path1,1.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.18.Movement.Rate' the value '5040' Meters per Hour.
0.0093241175500403,DefaultEntity.18,Path1,1.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.18' ending transfer onto link 'Path1'.
0.0093241175500403,DefaultEntity.18,Path1,1.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0.0093241175500403,DefaultEntity.18,Source1,3.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.0093241175500403,DefaultEntity.18,Source1,4.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.0093241175500403,DefaultEntity.18,Output@Source1,5.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.00942332389924665,DefaultEntity.18,Output@Source1,5.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0.00942332389924665,DefaultEntity.18,Output@Source1,5.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0.00942332389924665,DefaultEntity.18,Output@Source1,5.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.00944444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00944444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00944444444444444,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.00972222222222222' Hours.
0.00972222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.00972222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.00972222222222222,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.01' Hours.
0.01,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.01,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.01,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0102777777777778' Hours.
0.0102777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0102777777777778,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0102777777777778,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0105555555555556' Hours.
0.0105555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0105555555555556,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0105555555555556,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0108333333333333' Hours.
0.0106336413595641,DefaultEntity.18,Path1,5.OnReachedEnd,[Begin],Process 'Path1.OnReachedEnd' execution started.
0.0106336413595641,DefaultEntity.18,Path1,5.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.18' transferring from '[EndOfLink] Path1' into node 'Input@Server1'.
0.0106336413595641,DefaultEntity.18,Input@Server1,4.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.0106336413595641,DefaultEntity.18,Input@Server1,4.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.0106336413595641,DefaultEntity.18,Input@Server1,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.18' transferring from '[Node] Input@Server1' into object 'Server1'.
0.0106336413595641,DefaultEntity.18,Input@Server1,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.18' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.0106336413595641,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.0106336413595641,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.18' ending transfer into station 'Server1.InputBuffer'.
0.0106336413595641,DefaultEntity.18,Input@Server1,1.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.0106336413595641,DefaultEntity.18,Input@Server1,1.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.0106336413595641,DefaultEntity.18,Input@Server1,1.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.0106336413595641,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.18' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.0106336413595641,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.18' unable to seize '1' capacity unit(s) of resource 'Server1'. Insufficient capacity available.
0.0106336413595641,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.18' found '0' currently available resource(s) of resource type '[ParentObject] Server1'.
0.0106336413595641,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.18' waiting to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.0106336413595641,DefaultEntity.18,Path1,5.OnReachedEnd,[End],Process 'Path1.OnReachedEnd' execution ended.
0.0106336413595641,DefaultEntity.18,Input@Server1,4.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.0108333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0108333333333333,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0108333333333333,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0111111111111111' Hours.
0.0111111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0111111111111111,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0111111111111111,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0113888888888889' Hours.
0.0113751735165825,DefaultEntity.17,Server1,6.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.17' transferring from '[Station] Server1.Processing' into station 'Server1.OutputBuffer'.
0.0113751735165825,DefaultEntity.17,Server1,4.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' execution started.
0.0113751735165825,DefaultEntity.17,Server1,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.17' ending transfer into station 'Server1.OutputBuffer'.
0.0113751735165825,DefaultEntity.17,Server1,4.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.17' attempting to release '1' resource(s) of resource type '[ParentObject] Server1'.
0.0113751735165825,DefaultEntity.17,Server1,4.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.17' released '1' capacity unit(s) of resource 'Server1'.
0.0113751735165825,--,--,--,--,Resource 'Server1' checking its allocation queue which contains '1' item(s).
0.0113751735165825,--,--,--,--,Resource 'Server1' selecting object 'DefaultEntity.18' waiting at rank '1' in its allocation queue.
0.0113751735165825,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.18' seized '1' capacity unit(s) of resource 'Server1'.
0.0113751735165825,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.18' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.0113751735165825,DefaultEntity.17,Server1,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.17' transferring from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
0.0113751735165825,DefaultEntity.17,Output@Server1,5.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution started.
0.0113751735165825,DefaultEntity.17,Output@Server1,5.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
0.0113751735165825,DefaultEntity.17,Output@Server1,5.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.17' transferring from '[Node] Output@Server1' onto link 'Path3'.
0.0113751735165825,DefaultEntity.17,Path3,1.OnEntered,[Begin],Process 'Path3.OnEntered' execution started.
0.0113751735165825,DefaultEntity.17,Path3,1.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.17.Movement.Rate' the value '5040' Meters per Hour.
0.0113751735165825,DefaultEntity.17,Path3,1.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.17' ending transfer onto link 'Path3'.
0.0113751735165825,DefaultEntity.17,Path3,1.OnEntered,[End],Process 'Path3.OnEntered' execution ended.
0.0113751735165825,DefaultEntity.17,Server1,6.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' execution ended.
0.0113751735165825,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.18' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.0113751735165825,DefaultEntity.17,Server1,4.OnEnteredOutputBuffer,[End],Process 'Server1.OnEnteredOutputBuffer' execution ended.
0.0113751735165825,DefaultEntity.17,Output@Server1,5.OnEnteredFromAssociatedObject,[End],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution ended.
0.0113751735165825,DefaultEntity.18,Server1,6.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.0113751735165825,DefaultEntity.18,Server1,6.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.18' ending transfer into station 'Server1.Processing'.
0.0113751735165825,DefaultEntity.18,Server1,6.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.0113751735165825,DefaultEntity.18,Server1,6.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.0113751735165825,DefaultEntity.18,Server1,6.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00318293573871131' Hours until time '0.0145581092552938' Hours.
0.0113751735165825,DefaultEntity.18,Server1,3.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.0113888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0113888888888889,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0113888888888889,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0116666666666667' Hours.
0.0114743798657888,DefaultEntity.17,Output@Server1,3.OnExited,[Begin],Process 'Output@Server1.OnExited' execution started.
0.0114743798657888,DefaultEntity.17,Output@Server1,3.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server1.Exited'.
0.0114743798657888,DefaultEntity.17,Output@Server1,3.OnExited,[End],Process 'Output@Server1.OnExited' execution ended.
0.0115745238446211,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.16' transferring from '[Station] ServerDevice.Processing' into station 'ServerDevice.OutputBuffer'.
0.0115745238446211,DefaultEntity.16,ServerDevice,3.OnEnteredOutputBuffer,[Begin],Process 'ServerDevice.OnEnteredOutputBuffer' execution started.
0.0115745238446211,DefaultEntity.16,ServerDevice,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.16' ending transfer into station 'ServerDevice.OutputBuffer'.
0.0115745238446211,DefaultEntity.16,ServerDevice,3.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.16' attempting to release '1' resource(s) of resource type '[ParentObject] ServerDevice'.
0.0115745238446211,DefaultEntity.16,ServerDevice,3.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.16' released '1' capacity unit(s) of resource 'ServerDevice'.
0.0115745238446211,DefaultEntity.16,ServerDevice,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.16' transferring from '[Station] ServerDevice.OutputBuffer' into node 'Output@ServerDevice'.
0.0115745238446211,DefaultEntity.16,Output@ServerDevice,5.OnEnteredFromAssociatedObject,[Begin],Process 'Output@ServerDevice.OnEnteredFromAssociatedObject' execution started.
0.0115745238446211,DefaultEntity.16,Output@ServerDevice,5.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@ServerDevice.Entered'.
0.0115745238446211,DefaultEntity.16,Output@ServerDevice,5.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.16' transferring from '[Node] Output@ServerDevice' onto link 'Path4'.
0.0115745238446211,DefaultEntity.16,Path4,4.OnEntered,[Begin],Process 'Path4.OnEntered' execution started.
0.0115745238446211,DefaultEntity.16,Path4,4.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.16.Movement.Rate' the value '5040' Meters per Hour.
0.0115745238446211,DefaultEntity.16,Path4,4.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.16' ending transfer onto link 'Path4'.
0.0115745238446211,DefaultEntity.16,Path4,4.OnEntered,[End],Process 'Path4.OnEntered' execution ended.
0.0115745238446211,DefaultEntity.16,ServerDevice,2.OnEnteredProcessing,[End],Process 'ServerDevice.OnEnteredProcessing' execution ended.
0.0115745238446211,DefaultEntity.16,ServerDevice,3.OnEnteredOutputBuffer,[End],Process 'ServerDevice.OnEnteredOutputBuffer' execution ended.
0.0115745238446211,DefaultEntity.16,Output@ServerDevice,5.OnEnteredFromAssociatedObject,[End],Process 'Output@ServerDevice.OnEnteredFromAssociatedObject' execution ended.
0.0116666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0116666666666667,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0116666666666667,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0119444444444444' Hours.
0.0116737301938274,DefaultEntity.16,Output@ServerDevice,5.OnExited,[Begin],Process 'Output@ServerDevice.OnExited' execution started.
0.0116737301938274,DefaultEntity.16,Output@ServerDevice,5.OnExited,[Fire] ExitedEvent,Firing event 'Output@ServerDevice.Exited'.
0.0116737301938274,DefaultEntity.16,Output@ServerDevice,5.OnExited,[End],Process 'Output@ServerDevice.OnExited' execution ended.
0.0119444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0119444444444444,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0119444444444444,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0122222222222222' Hours.
0.0122222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0122222222222222,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0122222222222222,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0125' Hours.
0.0125,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token branching on condition 'True'.
0.0125,Model,Model,0.OnRunInitialized,[Decide] Decide2,Token sent to 'True' exit.
0.0125,Model,Model,0.OnRunInitialized,[Delay] Delay2,Delaying token for '0.000277777777777778' Hours until time '0.0127777777777778' Hours.
0.0127243798657888,DefaultEntity.17,Path3,5.OnReachedEnd,[Begin],Process 'Path3.OnReachedEnd' execution started.
0.0127243798657888,DefaultEntity.17,Path3,5.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.17' transferring from '[EndOfLink] Path3' into node 'Input@ServerDevice'.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,3.OnEnteredToAssociatedObject,[Begin],Process 'Input@ServerDevice.OnEnteredToAssociatedObject' execution started.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,3.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@ServerDevice.Entered'.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.17' transferring from '[Node] Input@ServerDevice' into object 'ServerDevice'.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.17' transferring from '[Node] Input@ServerDevice' into station 'ServerDevice.InputBuffer'.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[Begin],Process 'ServerDevice.OnEnteredInputBuffer' execution started.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.17' ending transfer into station 'ServerDevice.InputBuffer'.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,4.OnExited,[Begin],Process 'Input@ServerDevice.OnExited' execution started.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,4.OnExited,[Fire] ExitedEvent,Firing event 'Input@ServerDevice.Exited'.
0.0127243798657888,DefaultEntity.17,Input@ServerDevice,4.OnExited,[End],Process 'Input@ServerDevice.OnExited' execution ended.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' checking availability to seize '1' resource(s) of resource type '[ParentObject] ServerDevice'.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' found '1' currently available resource(s) of resource type '[ParentObject] ServerDevice'.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' seized '1' capacity unit(s) of resource 'ServerDevice'.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.17' completed seize of '1' resource(s) of resource type '[ParentObject] ServerDevice'.
0.0127243798657888,DefaultEntity.17,ServerDevice,2.OnEnteredInputBuffer,[Execute] BeforeProcessing_AddOnProcess,Executing process 'ServerDevice_Entered'.
0.0127243798657888,DefaultEntity.17,Model,4.ServerDevice_Entered,[Begin],Process 'ServerDevice_Entered' execution started.
0.0127243798657888,DefaultEntity.17,Model,4.ServerDevice_Entered,[Delay] Delay1,Delaying token for '0.000555555555555556' Hours until time '0.0132799354213444' Hours.
0.0127243798657888,DefaultEntity.17,Path3,5.OnReachedEnd,[End],Process 'Path3.OnReachedEnd' execution ended.
